,wavenumber (cm-1),absorbance (cm-1)
885,2381.757,3.1920702263232155
886,2383.685,3.1731673326989402
887,2385.614,3.15423557822634
888,2387.542,3.135971814959841
889,2389.471,3.1191007937739164
890,2391.399,3.1020307014508584
891,2393.328,3.0844922387892764
892,2395.257,3.0671670028237683
893,2397.185,3.050089145558185
894,2399.114,3.033181017567271
895,2401.042,3.016654196355769
896,2402.971,2.9997207807644193
897,2404.899,2.9828722985267095
898,2406.828,2.96654441101973
899,2408.756,2.950300907135947
900,2410.685,2.9331232050784215
901,2412.614,2.9163562203790763
902,2414.542,2.9004101206656463
903,2416.471,2.884240005796174
904,2418.399,2.8679527983420705
905,2420.328,2.852473832073665
906,2422.256,2.836870145710714
907,2424.185,2.821129713899749
908,2426.113,2.8054984722982788
909,2428.042,2.790747830152233
910,2429.97,2.775658347903597
911,2431.899,2.7602528393658075
912,2433.828,2.745028054711574
913,2435.756,2.7301827214965018
914,2437.685,2.7156148647231784
915,2439.613,2.7016435341982006
916,2441.542,2.6875017185191914
917,2443.47,2.6732660363668224
918,2445.399,2.6594617551805984
919,2447.327,2.6463511650987463
920,2449.256,2.633065004856253
921,2451.185,2.619759260466683
922,2453.113,2.6069086241686676
923,2455.042,2.594975144400622
924,2456.97,2.5834354090632896
925,2458.899,2.5717318540535623
926,2460.827,2.559986244664848
927,2462.756,2.5494322447304083
928,2464.6839999999997,2.539752659783896
929,2466.613,2.530712754925605
930,2468.542,2.5221235603153143
931,2470.47,2.513752402542485
932,2472.3979999999997,2.505914277151687
933,2474.327,2.49904807518637
934,2476.256,2.4935825176767636
935,2478.1839999999997,2.488460198113302
936,2480.113,2.4834678210836065
937,2482.041,2.4788942699361436
938,2483.97,2.473887874780119
939,2485.8979999999997,2.4679976505023085
940,2487.827,2.4610175856187206
941,2489.755,2.4524939120057576
942,2491.6839999999997,2.4425442238770803
943,2493.613,2.4311226943285282
944,2495.541,2.417416354492583
945,2497.47,2.4020836989819214
946,2499.3979999999997,2.3857420613422047
947,2501.327,2.368659139684903
948,2503.255,2.3516314590656204
949,2505.1839999999997,2.334436330553012
950,2507.112,2.3171767873755944
951,2509.041,2.3003279478130962
952,2510.969,2.2842030482726656
953,2512.8979999999997,2.268761449931209
954,2514.827,2.254228507912728
955,2516.755,2.240208045229293
956,2518.6839999999997,2.2263581776459778
957,2520.612,2.213090570805979
958,2522.541,2.200315638574608
959,2524.469,2.1882621169180982
960,2526.3979999999997,2.1768484746270955
961,2528.326,2.166025993902465
962,2530.255,2.155775456167875
963,2532.1839999999997,2.145680864591391
964,2534.112,2.135758470579272
965,2536.041,2.1266067230620926
966,2537.969,2.118232074500942
967,2539.8979999999997,2.1101797260276403
968,2541.826,2.1034246891784387
969,2543.755,2.0973894185229063
970,2545.683,2.092140946129929
971,2547.612,2.086828965440214
972,2549.541,2.0815932497483454
973,2551.469,2.0761792258259253
974,2553.397,2.0712404447658943
975,2555.326,2.0669885876284657
976,2557.255,2.0626543994238866
977,2559.183,2.0573074455704696
978,2561.112,2.0521634879295583
979,2563.04,2.046957728904938
980,2564.969,2.041643086145547
981,2566.897,2.0359880571666897
982,2568.826,2.0309260705194876
983,2570.754,2.0259287802739463
984,2572.683,2.0207963250554184
985,2574.612,2.0157599077455055
986,2576.54,2.0106827485380414
987,2578.469,2.0054991683881958
988,2580.397,2.00020148481301
989,2582.326,1.9944157711642874
990,2584.254,1.988597953257619
991,2586.183,1.982517879570878
992,2588.111,1.9770272131232292
993,2590.04,1.971803523265843
994,2591.969,1.9663010169987507
995,2593.897,1.9601686158453453
996,2595.826,1.9547185744775282
997,2597.754,1.9492546867741463
998,2599.683,1.9438962648564986
999,2601.611,1.9378546929157485
1000,2603.54,1.9319255958238977
1001,2605.468,1.9256546763417957
1002,2607.397,1.919132090262304
1003,2609.325,1.9117016724555038
1004,2611.254,1.9036818267947198
1005,2613.183,1.8947937506135069
1006,2615.111,1.8859888417768826
1007,2617.04,1.8766740923113447
1008,2618.968,1.8663239049391205
1009,2620.897,1.8552933574257988
1010,2622.825,1.844696396057139
1011,2624.7540000000004,1.8335061037483413
1012,2626.6820000000002,1.8217101734090841
1013,2628.611,1.8088219355486805
1014,2630.54,1.7965777756200523
1015,2632.468,1.7844955937668299
1016,2634.3959999999997,1.772007916994648
1017,2636.325,1.7586157274927154
1018,2638.2540000000004,1.7457104617318002
1019,2640.1820000000002,1.732308583230787
1020,2642.111,1.719355765786442
1021,2644.039,1.7063504490846686
1022,2645.968,1.693517335444565
1023,2647.8959999999997,1.6804399353382857
1024,2649.825,1.6678023195874276
1025,2651.7529999999997,1.6545414469453714
1026,2653.6820000000002,1.6417565034354473
1027,2655.611,1.6294112755646388
1028,2657.539,1.6172372887272222
1029,2659.468,1.6046656406296773
1030,2661.3959999999997,1.59245812023516
1031,2663.325,1.5804438988081113
1032,2665.2529999999997,1.5688031505016429
1033,2667.1820000000002,1.5565340602973667
1034,2669.11,1.545527013760538
1035,2671.039,1.5344063104543548
1036,2672.968,1.523412113866661
1037,2674.8959999999997,1.5123453528603226
1038,2676.825,1.501589258271306
1039,2678.7529999999997,1.4907720061703635
1040,2680.6820000000002,1.4809995167787684
1041,2682.61,1.470302861794039
1042,2684.539,1.459544774432162
1043,2686.467,1.4491734911541385
1044,2688.3959999999997,1.4393264445710383
1045,2690.324,1.4291376718005149
1046,2692.2529999999997,1.4193203793777112
1047,2694.1820000000002,1.4093471352994968
1048,2696.11,1.3994481254461515
1049,2698.039,1.3891350929803297
1050,2699.967,1.3790697003363936
1051,2701.8959999999997,1.3692147307632652
1052,2703.824,1.3597141449210397
1053,2705.7529999999997,1.3497182725634127
1054,2707.6809999999996,1.340162459426429
1055,2709.61,1.3302570177268855
1056,2711.539,1.3206035106183234
1057,2713.467,1.3107189724189237
1058,2715.3959999999997,1.301736115837487
1059,2717.324,1.292635637555867
1060,2719.2529999999997,1.2841006601106433
1061,2721.1809999999996,1.2759524249045986
1062,2723.11,1.2685011448274381
1063,2725.038,1.2612021606982338
1064,2726.967,1.253720707291313
1065,2728.8959999999997,1.2445411502852837
1066,2730.824,1.2368714554309816
1067,2732.752,1.2297735764415547
1068,2734.6809999999996,1.2222995993686763
1069,2736.61,1.2144656725441465
1070,2738.538,1.2071557487791011
1071,2740.467,1.1986278697282393
1072,2742.395,1.1906673743405456
1073,2744.324,1.182855264943023
1074,2746.252,1.1754181404248025
1075,2748.1809999999996,1.1674946762541616
1076,2750.1090000000004,1.159189627690235
1077,2752.038,1.1493231749352886
1078,2753.967,1.1397340357644468
1079,2755.895,1.130737667495853
1080,2757.824,1.1224134264677903
1081,2759.752,1.1127265314806953
1082,2761.6809999999996,1.102932676815383
1083,2763.6090000000004,1.093382422827517
1084,2765.538,1.0849840327828046
1085,2767.466,1.0758863237682976
1086,2769.395,1.0668520467754292
1087,2771.323,1.0583773816315736
1088,2773.252,1.0512895970674294
1089,2775.1809999999996,1.0433762960383768
1090,2777.1090000000004,1.0343821974693548
1091,2779.038,1.0256474067508978
1092,2780.966,1.0180019550091883
1093,2782.895,1.009440459941659
1094,2784.823,1.001593827472236
1095,2786.752,0.9942530363427444
1096,2788.68,0.9879952966480441
1097,2790.6090000000004,0.9799976463539479
1098,2792.538,0.9717294393500704
1099,2794.466,0.9641734424949057
1100,2796.395,0.9581137019629725
1101,2798.323,0.9520187443244529
1102,2800.252,0.9453244911704748
1103,2802.18,0.9377539264585368
1104,2804.1090000000004,0.9313578883273176
1105,2806.0370000000003,0.9247167185193649
1106,2807.966,0.9185515809180026
1107,2809.895,0.9123351672094508
1108,2811.823,0.9060713392500799
1109,2813.7509999999997,0.8991459313159139
1110,2815.68,0.8932658701796925
1111,2817.6090000000004,0.8872798485003369
1112,2819.5370000000003,0.8816832558677064
1113,2821.466,0.8756774026625734
1114,2823.3940000000002,0.8698526856388294
1115,2825.323,0.8631945497750402
1116,2827.2509999999997,0.8567702898571379
1117,2829.18,0.8500582185651346
1118,2831.1079999999997,0.8441855169452358
1119,2833.0370000000003,0.8383901898853692
1120,2834.966,0.8336467033143196
1121,2836.8940000000002,0.8299865980163275
1122,2838.823,0.826062003658333
1123,2840.7509999999997,0.8183817196213481
1124,2842.68,0.8123935746081513
1125,2844.6079999999997,0.8093975436868454
1126,2846.5370000000003,0.8093710191929089
1127,2848.465,0.8098903083138335
1128,2850.3940000000002,0.8087746990934801
1129,2852.323,0.8027647710114288
1130,2854.2509999999997,0.7947733395429835
1131,2856.18,0.7860721373546719
1132,2858.1079999999997,0.7778258371089989
1133,2860.0370000000003,0.7694314532248989
1134,2861.965,0.7611042738876117
1135,2863.8940000000002,0.7527493331628887
1136,2865.822,0.7459991243213139
1137,2867.7509999999997,0.7396791482686906
1138,2869.679,0.7351932104107846
1139,2871.6079999999997,0.7319846330848295
1140,2873.5370000000003,0.7286057836253905
1141,2875.465,0.7211062715733751
1142,2877.3940000000002,0.7135270417353093
1143,2879.322,0.7073563587280906
1144,2881.2509999999997,0.7025988128009287
1145,2883.179,0.6977851187805144
1146,2885.1079999999997,0.693442344473559
1147,2887.0359999999996,0.6889744996189001
1148,2888.965,0.6853705424141603
1149,2890.8940000000002,0.6806842552958379
1150,2892.822,0.6759498255338577
1151,2894.75,0.6723258718842073
1152,2896.679,0.6693376540068406
1153,2898.6079999999997,0.6643607862473041
1154,2900.5359999999996,0.6601997253387042
1155,2902.465,0.655751072948181
1156,2904.393,0.6523411774619015
1157,2906.322,0.6486654254611393
1158,2908.25,0.6464098539617512
1159,2910.179,0.6456141603734447
1160,2912.107,0.6492632229611369
1161,2914.0359999999996,0.653108683621678
1162,2915.965,0.6540141927378594
1163,2917.893,0.6529210537494158
1164,2919.822,0.6503562039020778
1165,2921.75,0.6451960010393751
1166,2923.679,0.6399117652451825
1167,2925.607,0.6340096186883621
1168,2927.5359999999996,0.6288427778305449
1169,2929.4640000000004,0.6227333141799268
1170,2931.393,0.6144999188564331
1171,2933.322,0.6063493953974143
1172,2935.25,0.5999911100044556
1173,2937.179,0.5930921097465067
1174,2939.107,0.5873481068952436
1175,2941.0359999999996,0.5821538757180403
1176,2942.9640000000004,0.5795918569824904
1177,2944.893,0.5766565850185378
1178,2946.821,0.5736143492533902
1179,2948.75,0.5686071088868074
1180,2950.678,0.5653793665832388
1181,2952.607,0.5633812613374276
1182,2954.5359999999996,0.5601560409222723
1183,2956.4640000000004,0.5570206876914948
1184,2958.393,0.5548282802201541
1185,2960.321,0.5520729144157215
1186,2962.25,0.5510684950493536
1187,2964.178,0.5492594970763734
1188,2966.107,0.5469209506380525
1189,2968.035,0.5433840674191449
1190,2969.9640000000004,0.5394773049424366
1191,2971.893,0.5351303939138882
1192,2973.821,0.5322942520922997
1193,2975.75,0.5284922132652261
1194,2977.678,0.5248536986304331
1195,2979.607,0.5221261010850671
1196,2981.535,0.518724465298713
1197,2983.4640000000004,0.5131043098449145
1198,2985.3920000000003,0.5078203764024665
1199,2987.321,0.5030572300964034
1200,2989.25,0.49865561401701863
1201,2991.178,0.49522594953679977
1202,2993.1059999999998,0.4917713066795193
1203,2995.035,0.48455670067620693
1204,2996.9640000000004,0.47878756621052054
1205,2998.8920000000003,0.4724418280026549
1206,3000.821,0.4659238690043126
1207,3002.7490000000003,0.45983931295296165
1208,3004.678,0.4541294531724296
1209,3006.6059999999998,0.44786835462471464
1210,3008.535,0.4436917363445416
1211,3010.4629999999997,0.441157719503497
1212,3012.3920000000003,0.4378254047261658
1213,3014.321,0.43188687288556493
1214,3016.2490000000003,0.4255698104042964
1215,3018.178,0.4188068478164144
1216,3020.1059999999998,0.41129796286032416
1217,3022.035,0.4040655854460746
1218,3023.9629999999997,0.39946024613567155
1219,3025.8920000000003,0.3938667113786376
1220,3027.82,0.388180911238162
1221,3029.7490000000003,0.38279933879717976
1222,3031.677,0.37806764394416015
1223,3033.6059999999998,0.37421060458613664
1224,3035.535,0.370791123175235
1225,3037.4629999999997,0.36515533476192785
1226,3039.3920000000003,0.3610357235288264
1227,3041.32,0.3585198546640733
1228,3043.2490000000003,0.35535357909580534
1229,3045.177,0.3502673287211189
1230,3047.1059999999998,0.34555697028096755
1231,3049.034,0.34105419692820527
1232,3050.9629999999997,0.33790382231303817
1233,3052.8909999999996,0.3330190412745486
1234,3054.82,0.329532643925317
1235,3056.7490000000003,0.3263668493711882
1236,3058.677,0.3226977628520624
1237,3060.6059999999998,0.31826356837222414
1238,3062.534,0.3152454176721664
1239,3064.4629999999997,0.31249555604380697
1240,3066.3909999999996,0.3120877660002428
1241,3068.32,0.3099667891285054
1242,3070.248,0.3053967012828416
1243,3072.177,0.3008243801572481
1244,3074.105,0.2979208619980833
1245,3076.034,0.29674493360473164
1246,3077.9629999999997,0.29674694012085334
1247,3079.8909999999996,0.2939939312857003
1248,3081.82,0.290481160618405
1249,3083.748,0.28774689071977155
1250,3085.677,0.285694410261391
1251,3087.605,0.2811741005074564
1252,3089.534,0.27839109700493814
1253,3091.462,0.27572283598940106
1254,3093.3909999999996,0.2731274348726225
1255,3095.32,0.2702071705497988
1256,3097.248,0.2676764177332671
1257,3099.177,0.26523966195107573
1258,3101.105,0.26283710627414947
1259,3103.034,0.259584756661569
1260,3104.962,0.25726371913789814
1261,3106.8909999999996,0.25527293217862623
1262,3108.8190000000004,0.2543928137373397
1263,3110.748,0.250968748948859
1264,3112.677,0.24893276727543734
1265,3114.605,0.24838899453485053
1266,3116.533,0.24823544107850326
1267,3118.462,0.24651105349252767
1268,3120.3909999999996,0.2444765973210885
1269,3122.3190000000004,0.23980926215983245
1270,3124.248,0.2361446903019806
1271,3126.176,0.23335090521112378
1272,3128.105,0.23131196186493352
1273,3130.033,0.22955118212354675
1274,3131.962,0.22768700495722216
1275,3133.89,0.22526356639504397
1276,3135.8190000000004,0.22384564666012174
1277,3137.748,0.22289212546126347
1278,3139.676,0.2228387878649074
1279,3141.605,0.21995037354969904
1280,3143.533,0.21722129173213345
1281,3145.462,0.21536774497827538
1282,3147.39,0.2143367461449266
1283,3149.3190000000004,0.2131894449644609
1284,3151.2470000000003,0.2142408868987058
1285,3153.176,0.2133114301500456
1286,3155.1040000000003,0.2098959411564958
1287,3157.033,0.20728472841781365
1288,3158.962,0.20585164986589066
1289,3160.89,0.20362510413396007
1290,3162.8190000000004,0.20205933439605017
1291,3164.7470000000003,0.20072671908281858
1292,3166.676,0.19982770365751024
1293,3168.6040000000003,0.19879366069182636
1294,3170.533,0.19789100330232468
1295,3172.461,0.19689097490788043
1296,3174.39,0.19666208089414505
1297,3176.3190000000004,0.19579687389115952
1298,3178.2470000000003,0.1955544427652336
1299,3180.176,0.19583590475270318
1300,3182.1040000000003,0.19663157085448746
1301,3184.033,0.19605662152608017
1302,3185.961,0.1955677737285071
1303,3187.89,0.19558447179075222
1304,3189.8179999999998,0.1960525672640534
1305,3191.7470000000003,0.19620827841239485
1306,3193.676,0.19677051522427824
1307,3195.6040000000003,0.19598302636285236
1308,3197.532,0.19569689166660664
1309,3199.461,0.19618079189018078
1310,3201.39,0.19764451791437243
1311,3203.3179999999998,0.19829148193098023
1312,3205.2470000000003,0.19979636902218645
1313,3207.175,0.20103848496102894
1314,3209.1040000000003,0.20204641573060966
1315,3211.032,0.20258343365836207
1316,3212.961,0.20419063932850956
1317,3214.889,0.20507845399601599
1318,3216.8179999999998,0.20656650559236645
1319,3218.7470000000003,0.2082545903541282
1320,3220.675,0.2094464059573189
1321,3222.6040000000003,0.20916439423940547
1322,3224.532,0.20857522063575207
1323,3226.461,0.20751568392071507
1324,3228.389,0.20676983714044317
1325,3230.3179999999998,0.2056933274979389
1326,3232.2459999999996,0.20667026721372372
1327,3234.175,0.2055819383666675
1328,3236.1040000000003,0.20064302262267764
1329,3238.032,0.19663617484695828
1330,3239.961,0.1943847538124246
1331,3241.889,0.19172199697296066
1332,3243.8179999999998,0.1890593088498027
1333,3245.7459999999996,0.1866706613531166
1334,3247.675,0.1849391478862572
1335,3249.603,0.1806991456858591
1336,3251.532,0.1775539316652377
1337,3253.46,0.17480012572094084
1338,3255.389,0.17243168081808125
1339,3257.3179999999998,0.16926743238082675
1340,3259.2459999999996,0.16649383614053614
1341,3261.175,0.16373405187765755
1342,3263.103,0.16138532855448684
1343,3265.032,0.1584347878274448
1344,3266.96,0.15546665572618545
1345,3268.889,0.15367350373326194
1346,3270.817,0.15392095114949167
1347,3272.7459999999996,0.14994385753406858
1348,3274.675,0.14477357398934387
1349,3276.603,0.14068062468279008
1350,3278.531,0.13722618728726288
1351,3280.46,0.13464245419916399
1352,3282.389,0.13253451281058637
1353,3284.317,0.12965200122602316
1354,3286.2459999999996,0.12736917683986015
1355,3288.1740000000004,0.1251910761033319
1356,3290.103,0.12489800106022697
1357,3292.031,0.1250582474847335
1358,3293.96,0.12289691352675547
1359,3295.888,0.12132117992454283
1360,3297.817,0.11998657183845074
1361,3299.7459999999996,0.11761063685828854
1362,3301.6740000000004,0.11635910678558781
1363,3303.603,0.11815851196231542
1364,3305.531,0.12218817355147249
1365,3307.46,0.12141978782298479
1366,3309.388,0.11835071146889531
1367,3311.317,0.11581879047516974
1368,3313.245,0.11484212562460727
1369,3315.1740000000004,0.11465164402566552
1370,3317.103,0.11537062273047338
1371,3319.031,0.11670605541223167
1372,3320.96,0.11889466974350693
1373,3322.888,0.12021958883051864
1374,3324.817,0.12234745794770108
1375,3326.745,0.12322950044554282
1376,3328.6740000000004,0.12275302158296619
1377,3330.6020000000003,0.12100913918111056
1378,3332.531,0.11743836508031347
1379,3334.4590000000003,0.11391775388255643
1380,3336.388,0.11184932436966144
1381,3338.317,0.11050729492257161
1382,3340.245,0.10750707230662782
1383,3342.1740000000004,0.1038009958002335
1384,3344.1020000000003,0.10257118008008148
1385,3346.031,0.1019947189929522
1386,3347.9590000000003,0.10272098162614673
1387,3349.888,0.10596645273654359
1388,3351.816,0.10763069294028438
1389,3353.745,0.10630549898805097
1390,3355.6740000000004,0.10556088910127848
1391,3357.6020000000003,0.10416965877942586
1392,3359.531,0.10222787341763118
1393,3361.4590000000003,0.0985097028414621
1394,3363.388,0.09381452383320354
1395,3365.316,0.09048886079424823
1396,3367.245,0.09035761265067732
1397,3369.173,0.0900514815095208
1398,3371.1020000000003,0.0861880446634522
1399,3373.031,0.08169475416085392
1400,3374.9590000000003,0.08000831859042501
1401,3376.887,0.07914675355163281
1402,3378.816,0.07840317440944378
1403,3380.745,0.07715638576182493
1404,3382.673,0.07638971794097604
1405,3384.6020000000003,0.07410868017875649
1406,3386.53,0.07173803635412024
1407,3388.4590000000003,0.07119325348384242
1408,3390.387,0.07477722111530238
1409,3392.316,0.07534055738807455
1410,3394.244,0.07124966957068635
1411,3396.173,0.06897770236079781
1412,3398.1020000000003,0.07035896881834769
1413,3400.03,0.07549613110380471
1414,3401.9590000000003,0.07670959234323926
1415,3403.887,0.07307924120554365
1416,3405.816,0.07119146685989874
1417,3407.744,0.07123716320307905
1418,3409.673,0.07131398803266675
1419,3411.6009999999997,0.07093467402611608
1420,3413.53,0.07029410062592323
1421,3415.458,0.06875884092767026
1422,3417.387,0.0680406868185286
1423,3419.316,0.06798351485232401
1424,3421.244,0.06808892566501412
1425,3423.173,0.06701379034862032
1426,3425.1009999999997,0.06621970472186334
1427,3427.03,0.06598153400688056
1428,3428.958,0.06648439993078248
1429,3430.887,0.06625220753438144
1430,3432.815,0.06605368612769169
1431,3434.744,0.0677460313003968
1432,3436.673,0.06805628541988495
1433,3438.6009999999997,0.066200739021536
1434,3440.53,0.06532281950202634
1435,3442.458,0.0659822211699359
1436,3444.387,0.06705199661449757
1437,3446.315,0.06800062521240235
1438,3448.244,0.06865397984542465
1439,3450.172,0.06863769408101295
1440,3452.1009999999997,0.06815468716941053
1441,3454.03,0.06633810291629927
1442,3455.958,0.06459676301774864
1443,3457.886,0.06337594913362166
1444,3459.815,0.063461981948151
1445,3461.744,0.06326875169698787
1446,3463.672,0.06348486447789403
1447,3465.6009999999997,0.06573807213637162
1448,3467.5290000000005,0.06931241948505629
1449,3469.458,0.07138827035894968
1450,3471.386,0.07160568874966078
1451,3473.315,0.07229264565608973
1452,3475.243,0.07528764583281311
1453,3477.172,0.07826354287659743
1454,3479.1009999999997,0.08128369322114604
1455,3481.0290000000005,0.08304173118194202
1456,3482.958,0.08404601998732919
1457,3484.886,0.0855613519569769
1458,3486.815,0.08652764064540386
1459,3488.743,0.08535637121756756
1460,3490.672,0.083470727077394
1461,3492.6,0.08197614743201775
1462,3494.5290000000005,0.08092842992153271
1463,3496.458,0.08005683230213245
1464,3498.386,0.08060546328551998
1465,3500.315,0.08238026802486664
1466,3502.243,0.08640360771391387
1467,3504.172,0.09048652443986005
1468,3506.1,0.09636252444242421
1469,3508.0290000000005,0.10371187075195487
1470,3509.9570000000003,0.11190539687497747
1471,3511.886,0.12235412342933816
1472,3513.8140000000003,0.13458294587857123
1473,3515.743,0.1473575132263596
1474,3517.672,0.16262016056494288
1475,3519.6,0.17865937087237183
1476,3521.5290000000005,0.19338678690714617
1477,3523.4570000000003,0.20239638787469705
1478,3525.386,0.20137849324081403
1479,3527.3140000000003,0.18974605960731483
1480,3529.243,0.17208040306418892
1481,3531.171,0.1522403564650332
1482,3533.1,0.13478098627112156
1483,3535.0290000000005,0.12237810541996974
1484,3536.9570000000003,0.11496196686145943
1485,3538.885,0.11276517528982555
1486,3540.8140000000003,0.11212865615165923
1487,3542.743,0.1072583192805927
1488,3544.671,0.09830905122930145
1489,3546.6,0.08778226295185343
1490,3548.528,0.08119072005975791
1491,3550.4570000000003,0.08075107313694785
1492,3552.385,0.08205915672910336
1493,3554.3140000000003,0.08918778626525725
1494,3556.242,0.10592089382597392
1495,3558.171,0.1306110747023692
1496,3560.1,0.15664376603999242
1497,3562.028,0.1736957172583895
1498,3563.9570000000003,0.17862226406738313
1499,3565.885,0.18569502724713716
1500,3567.8140000000003,0.2175398811394833
1501,3569.742,0.2783175293282327
1502,3571.671,0.3256024835465745
1503,3573.599,0.31472012961776863
1504,3575.528,0.25371207565656184
1505,3577.4570000000003,0.1836314765919349
1506,3579.385,0.1266224367476163
1507,3581.3140000000003,0.0852222369891642
1508,3583.242,0.05656465149642664
1509,3585.171,0.03938935450959469
1510,3587.099,0.02791620527232541
1511,3589.028,0.02191637848718786
1512,3590.9559999999997,0.020740367634269452
1513,3592.885,0.0187064337067524
1514,3594.813,0.015154144292144123
1515,3596.742,0.012987519178639939
1516,3598.671,0.012901623796721884
1517,3600.599,0.011561861987714694
1518,3602.528,0.010449070135888583
1519,3604.4559999999997,0.00915163757109072
1520,3606.385,0.005812299987334013
1521,3608.313,0.00359688629690047
1522,3610.242,0.004004923719164388
1523,3612.17,0.005069889022338847
1524,3614.099,0.0045556161917184035
1525,3616.028,0.004842781632547144
1526,3617.9559999999997,0.005506581144010703
1527,3619.885,0.00625091616556106
1528,3621.813,0.008918345713800901
1529,3623.742,0.00923031774092764
1530,3625.67,0.0070206762201587836
1531,3627.599,0.008555935918411972
1532,3629.527,0.008902815828750077
1533,3631.4559999999997,0.013647951591132523
1534,3633.385,0.014834750904019645
1535,3635.313,0.011494245143068849
1536,3637.241,0.009803205580169339
1537,3639.17,0.008124947250099046
1538,3641.099,0.007507599961176892
1539,3643.027,0.006541242556444615
1540,3644.9559999999997,0.004310367697265782
1541,3646.884,0.0007516189499370274
1542,3648.813,0.0
1543,3650.741,0.0010042200890820752
1544,3652.67,0.0033163863377081437
1545,3654.598,0.006901590862667506
1546,3656.527,0.006630161455806194
1547,3658.4559999999997,0.0080982166072463
1548,3660.384,0.010061922470506746
1549,3662.313,0.009570669602240178
1550,3664.241,0.00839788841568212
1551,3666.17,0.006792744234700887
1552,3668.098,0.0059200471544123
1553,3670.027,0.0049677078760090865
1554,3671.955,0.0026446844511081036
1555,3673.884,0.004985093101309346
1556,3675.813,0.004696072320230726
1557,3677.741,0.008354184845362544
1558,3679.67,0.011411716860122212
1559,3681.598,0.013051700208009498
1560,3683.527,0.013021877331407472
1561,3685.455,0.010894351795752266
1562,3687.384,0.014261244618028357
1563,3689.312,0.0141485498769518
1564,3691.241,0.013411498783788334
1565,3693.1690000000003,0.015418976933674555
1566,3695.098,0.017517916486227136
1567,3697.027,0.018124337882569286
1568,3698.955,0.018446205057693232
1569,3700.884,0.018004290496800746
1570,3702.812,0.017275897658134642
1571,3704.741,0.01840332608303985
1572,3706.6690000000003,0.0186009541777572
1573,3708.598,0.017257344255640072
1574,3710.526,0.016421960129256563
1575,3712.455,0.017660090522377825
1576,3714.384,0.019859012299483503
1577,3716.312,0.02297412857828096
1578,3718.24,0.02393141543068289
1579,3720.1690000000003,0.024802669468554805
1580,3722.098,0.02498057598358394
1581,3724.026,0.025062073521948225
1582,3725.955,0.025829153640630098
1583,3727.883,0.024717529965997853
1584,3729.812,0.026256775209971828
1585,3731.74,0.026656291810349675
1586,3733.6690000000003,0.023855140331539237
1587,3735.597,0.024847335067152754
1588,3737.526,0.027082813918802184
1589,3739.455,0.02697341756039129
1590,3741.383,0.02458882432573195
1591,3743.312,0.03340581348886906
1592,3745.24,0.03179785193936069
1593,3747.1690000000003,0.027746269848738514
1594,3749.097,0.030889628529110702
1595,3751.026,0.0351356090480901
1596,3752.954,0.03816799089502387
1597,3754.883,0.037082960430633305
1598,3756.812,0.0382433039658896
1599,3758.74,0.039897236723800855
1600,3760.6690000000003,0.03986425289714446
1601,3762.597,0.04079955053177464
1602,3764.526,0.043007336712294286
1603,3766.454,0.04228347914979347
1604,3768.383,0.044333286543888795
1605,3770.3109999999997,0.04538560804684488
1606,3772.24,0.04660085591022356
1607,3774.1679999999997,0.04714371472394596
1608,3776.097,0.04734244227955209
1609,3778.026,0.049729165719683444
1610,3779.954,0.05006876170163532
1611,3781.883,0.05022275494233819
1612,3783.8109999999997,0.051418624807555435
1613,3785.74,0.053176387903129285
1614,3787.6679999999997,0.054803315152965215
1615,3789.597,0.05568219670075214
1616,3791.525,0.056040414801503236
1617,3793.454,0.05545110376523943
1618,3795.383,0.055987365813631174
1619,3797.3109999999997,0.052745467951122116
1620,3799.24,0.055355588100546305
1621,3801.1679999999997,0.06049591133605814
1622,3803.097,0.05761979036790965
1623,3805.025,0.0606880421263325
1624,3806.954,0.06486083977991774
1625,3808.882,0.06529691345484001
1626,3810.8109999999997,0.06500803010637268
1627,3812.74,0.06347922974084019
1628,3814.6679999999997,0.06985438498680763
1629,3816.5959999999995,0.06965943682800613
1630,3818.525,0.06662815444196069
1631,3820.454,0.07028303730073193
1632,3822.382,0.07015199530607785
1633,3824.3109999999997,0.07108268894823722
1634,3826.239,0.07303883601788952
1635,3828.1679999999997,0.07386837925830236
1636,3830.0959999999995,0.07517941765159586
1637,3832.025,0.07527376513909512
1638,3833.953,0.07445411704667904
1639,3835.882,0.07764791349531364
1640,3837.8109999999997,0.08322025614372097
1641,3839.739,0.08109286804067684
1642,3841.667,0.08128637315706189
1643,3843.5959999999995,0.083277771691453
1644,3845.525,0.08386687657880065
1645,3847.453,0.08302668231102994
1646,3849.382,0.07914874632449354
1647,3851.31,0.08427134075317722
1648,3853.239,0.09692125672272578
1649,3855.167,0.09637180114367139
1650,3857.0959999999995,0.08876057699374873
1651,3859.0240000000003,0.08794065403611073
1652,3860.953,0.08894817250785803
1653,3862.882,0.09040598892977347
1654,3864.81,0.09098753502351231
1655,3866.739,0.08982128188598004
1656,3868.667,0.0966102467238763
1657,3870.5959999999995,0.09898728116492728
1658,3872.5240000000003,0.0967648584113292
1659,3874.453,0.09541114719229848
1660,3876.381,0.0952170236291634
1661,3878.31,0.09874972889669453
1662,3880.239,0.0995317891699834
1663,3882.167,0.09708006010481607
1664,3884.0959999999995,0.10054157527981333
1665,3886.0240000000003,0.10383074996052977
1666,3887.953,0.10364171140400402
1667,3889.881,0.10752109043295666
